220;Крылов;Николай;Леонидович;29.12.1988;889272183020;130-142-333-34;88 59 376387;79377935323;krylov662@ya.ru;38
221;Карпов;Егор;Валентинович;16.02.1986;317978698295;128-726-668-91;78 87 765861;79838739643;karpov541@gmail.com;2
222;Колобов;Даниил;Ефимович;11.05.1995;715287907693;174-287-801-90;93 52 652026;79926902407;kolobov207@gmail.com;48
223;Цветков;Роман;Давыдович;22.08.1978;120365921640;147-250-266-53;35 20 712348;79373904115;tsvetkov81@ya.ru;42
224;Лихачёв;Федор;Витальевич;28.05.1991;318081328745;191-406-782-72;59 66 499068;79142836768;likhachjov305@mail.ru;57
225;Родионов;Федор;Алексеевич;02.01.1999;837031736148;140-772-956-30;18 78 643184;79896656748;rodionov746@bk.ru;87
226;Бобров;Юрий;Иванович;26.02.1978;875242880846;195-439-719-20;64 61 193725;79148470418;bobrov762@bk.ru;22
227;Лапин;Мирон;Корнеевич;21.02.1996;686234813438;121-132-425-38;43 46 424480;79451406359;lapin555@bk.ru;29
228;Павлов;Максим;Давыдович;15.07.1985;283817842556;155-578-882-46;86 80 312632;79149272323;pavlov443@bk.ru;18
229;Михайлов;Богдан;Артемович;16.07.1980;558526268016;122-767-320-59;59 34 681779;79688674343;mikhajlov677@ya.ru;75
230;Александров;Назар;Антонович;04.07.1998;503939388922;165-171-656-53;52 47 393713;79792437684;aleksandrov126@mail.ru;42
231;Гордеев;Игорь;Яковлевич;04.08.1985;710668885212;144-845-565-58;66 44 277002;79513605073;gordeev764@list.ru;47
232;Буров;Эдуард;Ярославович;31.03.1996;948506163589;165-861-803-86;64 80 692139;79447735062;burov444@gmail.com;73
233;Селиверстов;Николай;Корнеевич;21.12.1978;553647247878;167-176-370-40;91 64 187701;79482699781;seliverstov286@list.ru;38
234;Крюков;Владимир;Игоревич;29.11.1992;275311883689;138-252-678-75;39 88 728284;79543749372;kryukov282@list.ru;5
235;Родионов;Виталий;Вячеславович;09.07.1981;148374378656;157-503-777-18;27 60 446089;79382958896;rodionov473@mail.ru;58
236;Савельев;Егор;Всеволодович;07.04.1997;619155770625;128-128-806-64;25 81 246631;79065062758;savelev437@ya.ru;69
237;Ефремов;Виктор;Сергеевич;13.01.1997;245280184423;172-270-483-53;20 49 260533;79074638920;efremov327@gmail.com;17
238;Ефимов;Антон;Романович;07.04.1992;860991504193;126-835-328-64;20 23 360161;79308186473;efimov544@mail.ru;45
239;Крылов;Ростислав;Маркович;02.07.1994;627291501938;125-522-171-74;46 74 836200;79754698708;krylov519@ya.ru;26
240;Никифоров;Олег;Павлович;16.07.1980;420339856383;142-607-946-69;31 35 206434;79635508314;nikiforov759@list.ru;38
241;Филатов;Лев;Эдуардович;08.06.1995;816995753040;187-158-245-69;85 40 810552;79934211242;filatov49@ya.ru;7
242;Владимиров;Мирон;Витальевич;21.09.1987;360904412720;134-206-193-92;73 39 520627;79667082893;vladimirov709@list.ru;10
243;Громов;Ринат;Робертович;23.04.1996;950982438697;143-567-706-40;50 63 597472;79515416253;gromov519@ya.ru;1
244;Лыткин;Борис;Владимирович;29.05.1984;473154378097;120-458-543-61;75 94 741126;79893282747;lytkin148@bk.ru;46
245;Михайлов;Игорь;Наумович;25.12.1983;132291231191;171-607-155-70;74 75 824094;79116414428;mikhajlov191@list.ru;30
246;Большаков;Ринат;Феликсович;04.06.1987;974427220366;144-670-237-20;62 83 377614;79444433150;bolshakov661@bk.ru;30
247;Карпов;Святослав;Иванович;05.03.1992;176045818607;160-451-648-76;59 44 288393;79031159007;karpov585@gmail.com;21
248;Кондратьев;Максим;Витальевич;02.04.2000;733608854059;195-728-407-85;28 72 165271;79322189550;kondratev566@list.ru;24
249;Сидоров;Василий;Вадимович;19.03.1991;964123684590;188-812-356-12;34 37 905069;79125278280;sidorov74@mail.ru;25
250;Егоров;Иван;Станиславович;01.11.1999;187376178258;186-404-715-77;88 17 684242;79691941159;egorov655@bk.ru;71
251;Гусев;Тимофей;Михайлович;22.10.1994;615895241391;136-603-945-91;18 75 190175;79355934127;gusev621@mail.ru;74
252;Костин;Никита;Тарасович;10.09.1988;920452674677;197-500-531-42;43 39 134038;79469427146;kostin23@bk.ru;8
253;Горбунов;Александр;Федорович;14.06.1985;176399713576;125-817-787-78;85 34 778007;79903555717;gorbunov91@ya.ru;44
254;Куликов;Константин;Данилович;27.12.1998;460893788550;118-673-886-63;81 54 480168;79686102772;kulikov269@mail.ru;16
255;Нестеров;Даниил;Федорович;09.06.1987;480904282585;191-847-732-87;88 37 484783;79382272329;nesterov765@ya.ru;19
256;Зыков;Назар;Богданович;11.10.1990;217896941749;150-578-713-40;85 96 709674;79924082359;zykov509@list.ru;18
257;Быков;Влад;Васильевич;25.02.2000;928446158824;156-389-704-36;70 19 667891;79884497957;bykov99@gmail.com;71
258;Родионов;Андрей;Леонидович;29.10.1979;478924484661;117-726-932-65;85 62 814164;79492007799;rodionov523@ya.ru;34
259;Иванов;Роман;Тихонович;16.09.1978;613783293181;120-482-896-36;94 54 123943;79715950752;ivanov275@ya.ru;13
260;Ларионов;Егор;Афанасьевич;18.02.1981;951833873651;119-810-601-76;50 92 766605;79924821499;larionov705@gmail.com;24
261;Анисимов;Андрей;Платонович;24.11.1981;363168597461;122-335-661-34;47 22 745453;79726783129;anisimov316@bk.ru;58
262;Доронин;Рамиль;Александрович;25.06.1996;268423171333;162-461-819-25;76 77 451532;79105407498;doronin500@list.ru;67
263;Исаков;Глеб;Олегович;19.05.1980;770689948835;173-160-712-84;47 87 501823;79865156377;isakov166@list.ru;12
264;Соболев;Кирилл;Кириллович;23.06.1982;649904595912;184-778-595-20;64 24 349728;79486144305;sobolev658@mail.ru;67
265;Калинин;Тихон;Васильевич;05.07.1985;830412976611;183-528-164-56;66 66 571998;79408908802;kalinin426@ya.ru;36
266;Тихонов;Мирон;Степанович;30.07.1991;775775857681;122-823-838-19;86 21 757841;79362643275;tikhonov270@bk.ru;64
267;Лазарев;Руслан;Афанасьевич;18.07.1984;424228667364;174-734-839-15;46 92 933496;79056333378;lazarev174@list.ru;37
268;Медведев;Вячеслав;Игоревич;25.03.1986;521584124602;162-309-270-17;30 47 815515;79588615963;medvedev588@ya.ru;23
269;Соколов;Матвей;Степанович;05.05.1997;592161422278;199-935-134-30;60 63 177467;79925803066;sokolov597@ya.ru;28
270;Рыбаков;Виктор;Львович;09.09.1978;196330354022;179-308-472-81;88 21 202089;79317211413;rybakov236@gmail.com;43
271;Федотов;Тимофей;Антонович;31.01.1984;970935695445;161-754-710-52;64 90 515650;79767477853;fedotov157@mail.ru;8
272;Капустин;Филипп;Васильевич;07.06.1984;122194384757;152-261-722-82;97 92 144281;79783297751;kapustin524@ya.ru;8
273;Носов;Артур;Родионович;31.10.1981;585854162423;131-896-243-61;37 64 492734;79615037361;nosov84@list.ru;29
274;Воробьёв;Тихон;Антонович;08.09.1990;634970417703;166-771-827-38;87 90 610995;79514397946;vorobjov544@gmail.com;33
275;Зайцев;Святослав;Савельевич;21.07.1993;696653468861;126-526-427-85;67 42 943732;79149543282;zajtsev724@gmail.com;61
276;Шубин;Влад;Михайлович;05.04.1999;554661174808;157-602-575-47;41 34 921692;79467511562;shubin677@bk.ru;28
277;Родионов;Руслан;Викторович;24.02.1980;579743910975;142-286-211-72;17 17 920256;79522277897;rodionov593@list.ru;77
278;Беляков;Сергей;Ярославович;28.12.1986;598366115509;141-190-903-45;45 58 619810;79809242500;belyakov766@bk.ru;51
279;Филатов;Данил;Петрович;27.03.1999;472991450348;197-486-949-20;49 81 707670;79576844682;filatov739@ya.ru;31
280;Потапов;Семен;Данилович;11.04.1987;797827161969;135-249-502-60;28 94 897490;79848563063;potapov633@list.ru;68
281;Субботин;Олег;Богданович;04.11.1988;974198952958;139-743-250-59;44 33 402669;79243138970;subbotin516@ya.ru;42
282;Шаров;Евгений;Назарович;06.01.1981;631246157152;172-518-894-49;31 81 411050;79111630487;sharov700@list.ru;20
283;Михайлов;Владимир;Афанасьевич;30.01.1997;608033853645;134-824-547-17;43 27 356572;79173996662;mikhajlov111@gmail.com;3
284;Воронцов;Никита;Дмитриевич;29.09.1991;894129470448;141-884-485-62;32 29 421653;79774297778;vorontsov47@bk.ru;69
285;Воронцов;Константин;Станиславович;14.05.1989;283051218406;199-436-374-62;57 62 761746;79568777490;vorontsov763@ya.ru;18
286;Белоусов;Мирон;Корнеевич;11.02.1985;245019601532;145-513-627-86;50 47 858561;79123468829;belousov547@ya.ru;22
287;Лапин;Кирилл;Игоревич;15.02.1998;930658738974;124-825-534-60;82 21 681446;79027738734;lapin64@mail.ru;42
288;Зуев;Валерий;Петрович;11.06.1978;654305562399;150-868-722-82;21 92 378512;79278968536;zuev204@gmail.com;48
289;Савельев;Эдуард;Маркович;07.09.1983;685136941727;162-915-457-38;64 79 471575;79926435629;savelev655@gmail.com;40
290;Овчинников;Петр;Степанович;06.01.1989;959985687774;190-475-219-88;86 57 237027;79921994038;ovchinnikov637@gmail.com;49
291;Пахомов;Юрий;Эдуардович;13.09.1990;201512789029;127-195-156-89;85 92 609392;79084896736;pakhomov685@ya.ru;47
292;Харитонов;Александр;Яковлевич;18.03.1986;929685398232;200-937-442-56;87 63 259415;79602176278;kharitonov596@gmail.com;73
293;Прохоров;Сергей;Валериевич;04.08.1987;526204270358;128-330-354-80;68 81 654035;79772480768;prokhorov437@list.ru;75
294;Комаров;Тимур;Вадимович;25.12.1996;634018274887;174-936-846-44;97 40 546685;79103232019;komarov587@bk.ru;10
295;Богданов;Олег;Леонидович;11.12.1980;833140446426;148-774-383-92;44 78 767405;79325771026;bogdanov670@mail.ru;30
296;Рыбаков;Ростислав;Феликсович;18.02.1981;775154670562;182-475-164-32;46 27 637602;79451686693;rybakov23@mail.ru;67
297;Ларионов;Юрий;Георгиевич;31.07.1990;119383307283;154-499-500-81;56 74 874007;79596799492;larionov494@bk.ru;65
298;Максимов;Евгений;Маркович;07.12.1980;506345450246;160-202-160-82;52 25 615855;79454337159;maksimov102@gmail.com;17
299;Быков;Даниил;Денисович;02.12.1995;658894123179;141-665-748-50;77 94 855117;79418468764;bykov453@ya.ru;50
300;Васильев;Борис;Эдуардович;04.12.1998;178818754520;135-786-726-80;73 70 633932;79367150135;vasilev559@gmail.com;50
301;Фокин;Егор;Тимофеевич;25.06.1995;694912128321;131-522-692-62;19 92 943046;79186724766;fokin447@list.ru;26
302;Наумов;Руслан;Гаврилович;11.12.1980;754666928727;150-187-297-17;87 74 855020;79625114645;naumov661@bk.ru;76
303;Алексеев;Леонид;Александрович;03.11.1998;534309944986;195-274-494-84;54 27 231098;79766303126;alekseev555@mail.ru;9
304;Михайлов;Игнат;Платонович;18.06.1987;146964402928;123-277-273-22;31 36 776318;79402235231;mikhajlov341@mail.ru;22
305;Родионов;Григорий;Валентинович;09.04.1991;765312145114;130-259-847-27;66 28 468316;79711343228;rodionov201@bk.ru;79
306;Кудряшов;Николай;Кириллович;09.08.1982;421740390531;193-121-658-29;56 81 429535;79044796199;kudryashov199@ya.ru;45
307;Кошелев;Василий;Ярославович;20.08.1986;698813582024;139-628-882-52;27 83 549448;79016813799;koshelev220@list.ru;55
308;Тарасов;Эмиль;Наумович;06.04.1997;766302636124;160-223-195-48;92 63 861294;79491668887;tarasov433@gmail.com;76
309;Ларионов;Николай;Станиславович;01.03.1995;465707637179;118-525-521-89;73 37 770531;79578778924;larionov49@bk.ru;62
310;Воробьёв;Артём;Кириллович;26.06.1985;736893806906;141-417-509-89;33 74 157160;79093620868;vorobjov490@mail.ru;24
311;Михайлов;Виталий;Вячеславович;07.01.1994;124023692722;190-460-446-72;88 30 313088;79048223121;mikhajlov413@list.ru;12
312;Кузнецов;Станислав;Николаевич;20.07.1985;491692149612;178-953-429-69;91 41 548988;79194537708;kuznetsov147@list.ru;28
313;Самсонов;Артур;Яковлевич;20.11.1999;404360691666;164-550-233-72;41 75 404115;79801589486;samsonov342@gmail.com;60
314;Мясников;Тимофей;Платонович;18.06.1999;556232192989;117-549-358-68;30 29 785026;79269611306;myasnikov204@gmail.com;66
315;Никонов;Вадим;Сергеевич;31.01.1984;603799810424;138-768-753-81;90 49 879045;79632344572;nikonov177@gmail.com;31
316;Юдин;Мирослав;Тарасович;07.05.1984;848219516671;117-449-230-12;59 52 572344;79768558235;yudin307@gmail.com;70
317;Никонов;Филипп;Макарович;28.11.1998;788611247315;117-647-433-66;66 80 232291;79468886537;nikonov589@list.ru;37
318;Хохлов;Роман;Вадимович;10.01.1993;409934116041;185-171-438-45;70 90 489429;79298658868;khokhlov630@list.ru;67
319;Елисеев;Ростислав;Павлович;16.02.1980;622306531962;124-589-271-18;96 59 496476;79127009937;eliseev505@bk.ru;27
320;Носов;Тимофей;Богданович;29.10.1978;542043178551;120-742-964-75;51 61 269480;79064329930;nosov295@mail.ru;20
321;Дьячков;Руслан;Станиславович;15.02.1980;219390415280;192-796-817-32;71 46 572390;79776438789;dyachkov735@list.ru;86
322;Третьяков;Святослав;Игоревич;03.01.1980;190656371562;193-780-669-50;81 61 241694;79415177413;tretyakov62@list.ru;61
323;Лаврентьев;Борис;Кириллович;29.11.1986;252455263931;138-773-420-43;40 62 553262;79143182940;lavrentev252@ya.ru;4
324;Самойлов;Борис;Анатольевич;01.08.1982;876895628839;164-223-616-77;52 68 844529;79924295610;samojlov775@bk.ru;38
325;Шубин;Олег;Аркадьевич;04.01.1989;427181806803;195-219-726-14;85 58 174342;79408891411;shubin12@ya.ru;5
326;Суворов;Мирослав;Николаевич;24.07.1986;677027915916;180-803-812-93;97 20 153127;79267837717;suvorov417@mail.ru;59
327;Селезнёв;Ринат;Борисович;01.02.1989;699372523163;175-442-528-43;75 19 630838;79253325527;seleznjov320@mail.ru;36
